year,month,day,day_of_week,flight_number,dest,departure_time,closest_hour_crs_dep,op_unique_carrier
2025,3,28,6,AA3224,TUL,2025-03-28 21:26:00 CDT,21,AA
2025,3,28,6,AA6313,BPT,2025-03-28 21:27:00 CDT,21,AA
2025,3,28,6,AA6316,LCH,2025-03-28 21:28:00 CDT,21,AA
2025,3,28,6,AA4968,GPT,2025-03-28 21:29:00 CDT,21,AA
2025,3,28,6,AA4961,SWO,2025-03-28 21:31:00 CDT,22,AA
2025,3,28,6,AA357,LBB,2025-03-28 21:32:00 CDT,22,AA
2025,3,28,6,AA3388,AMA,2025-03-28 21:35:00 CDT,22,AA
2025,3,28,6,AA6306,AEX,2025-03-28 21:35:00 CDT,22,OO
2025,3,28,6,TK192,IST,2025-03-28 21:35:00 CDT,22,TK
2025,3,28,6,AA4989,LFT,2025-03-28 21:38:00 CDT,22,AA
2025,3,28,6,AA2227,AUS,2025-03-28 21:45:00 CDT,22,AA
2025,3,28,6,QF8,SYD,2025-03-28 21:45:00 CDT,22,QF
2025,3,28,6,AA1865,IAH,2025-03-28 21:48:00 CDT,22,AA
2025,3,28,6,AA3594,MHK,2025-03-28 21:49:00 CDT,22,AA
2025,3,28,6,AA4273,ICT,2025-03-28 21:49:00 CDT,22,AA
2025,3,28,6,AA2019,MEM,2025-03-28 21:50:00 CDT,22,AA
2025,3,28,6,AA5449,JAN,2025-03-28 21:52:00 CDT,22,AA
2025,3,28,6,AA3943,XNA,2025-03-28 21:53:00 CDT,22,AA
2025,3,28,6,AA3097,SAT,2025-03-28 21:55:00 CDT,22,AA
2025,3,28,6,AA3898,BNA,2025-03-28 21:59:00 CDT,22,AA
2025,3,28,6,AA2881,ORD,2025-03-28 22:00:00 CDT,22,AA
2025,3,28,6,AA78,LHR,2025-03-28 22:00:00 CDT,22,AA
2025,3,28,6,AA1371,DSM,2025-03-28 22:00:00 CDT,22,AA
2025,3,28,6,F94463,DEN,2025-03-28 22:01:00 CDT,22,F9
2025,3,28,6,AA4015,EVV,2025-03-28 22:05:00 CDT,22,AA
2025,3,28,6,AA2390,LAS,2025-03-28 22:20:00 CDT,22,AA
2025,3,28,6,AA3344,HRL,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA1273,RNO,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA1999,LAX,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA2402,SEA,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA2983,FAT,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA3665,SGF,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA3704,LRD,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA4065,CRP,2025-03-28 22:30:00 CDT,23,AA
2025,3,28,6,AA2378,SLC,2025-03-28 22:32:00 CDT,23,AA
2025,3,28,6,AA826,PHX,2025-03-28 22:33:00 CDT,23,AA
2025,3,28,6,AA3387,LBB,2025-03-28 22:35:00 CDT,23,AA
2025,3,28,6,AA446,SFO,2025-03-28 22:35:00 CDT,23,AA
2025,3,28,6,AA785,TUS,2025-03-28 22:36:00 CDT,23,AA
2025,3,28,6,AA5095,ICT,2025-03-28 22:36:00 CDT,23,AA
2025,3,28,6,AA485,MFE,2025-03-28 22:38:00 CDT,23,AA
2025,3,28,6,AA3588,MAF,2025-03-28 22:38:00 CDT,23,AA
2025,3,28,6,AA3614,AMA,2025-03-28 22:39:00 CDT,23,AA
2025,3,28,6,F93885,LAS,2025-03-28 22:39:00 CDT,23,F9
2025,3,28,6,AA4914,CLL,2025-03-28 22:40:00 CDT,23,AA
2025,3,28,6,AA3579,HOU,2025-03-28 22:41:00 CDT,23,AA
2025,3,28,6,AA5130,LIT,2025-03-28 22:41:00 CDT,23,AA
2025,3,28,6,AA509,SMF,2025-03-28 22:42:00 CDT,23,AA
2025,3,28,6,AA711,ONT,2025-03-28 22:42:00 CDT,23,AA
2025,3,28,6,AA1433,XNA,2025-03-28 22:43:00 CDT,23,AA
2025,3,28,6,AA3687,FSM,2025-03-28 22:45:00 CDT,23,AA
2025,3,28,6,AA531,TUL,2025-03-28 22:45:00 CDT,23,AA
2025,3,28,6,AA1205,AUS,2025-03-28 22:45:00 CDT,23,AA
2025,3,28,6,AA2568,SAN,2025-03-28 22:46:00 CDT,23,AA
2025,3,28,6,AA6200,SJT,2025-03-28 22:47:00 CDT,23,AA
2025,3,28,6,AA650,IAH,2025-03-28 22:48:00 CDT,23,AA
2025,3,28,6,AA3569,GRK,2025-03-28 22:48:00 CDT,23,AA
2025,3,28,6,AA6333,ROW,2025-03-28 22:50:00 CDT,23,AA
2025,3,28,6,AA6395,TYR,2025-03-28 22:50:00 CDT,23,AA
2025,3,28,6,AA2998,LAS,2025-03-28 22:51:00 CDT,23,AA
2025,3,28,6,AA6332,GGG,2025-03-28 22:51:00 CDT,23,AA
2025,3,28,6,AA790,COS,2025-03-28 22:52:00 CDT,23,AA
2025,3,28,6,AA1607,ELP,2025-03-28 22:52:00 CDT,23,AA
2025,3,28,6,AA2734,OKC,2025-03-28 22:54:00 CDT,23,AA
2025,3,28,6,AA1217,SAT,2025-03-28 22:55:00 CDT,23,AA
2025,3,28,6,AA662,DEN,2025-03-28 22:55:00 CDT,23,AA
2025,3,28,6,QR732,DOH,2025-03-28 22:55:00 CDT,23,QR
2025,3,28,6,AA4896,ACT,2025-03-28 22:56:00 CDT,23,AA
2025,3,28,6,AA2564,ABQ,2025-03-28 22:57:00 CDT,23,AA
2025,3,28,6,NK194,LAS,2025-03-28 22:57:00 CDT,23,NK
2025,3,28,6,IB364,MAD,2025-03-28 22:59:00 CDT,23,IB
2025,3,28,6,FX1319,MEM,2025-03-28 23:13:00 CDT,23,FX
2025,3,29,7,AA3074,SJU,2025-03-28 23:35:00 CDT,0,AA
2025,3,29,7,CV5795,MIA,2025-03-28 23:35:00 CDT,0,CV
2025,3,29,7,KZ167,ORD,2025-03-29 00:40:00 CDT,1,KZ
2025,3,29,7,Y87478,HFE,2025-03-29 02:00:00 CDT,2,Y8
2025,3,29,7,AA575,CLT,2025-03-29 05:00:00 CDT,5,AA
2025,3,29,7,AA2929,MIA,2025-03-29 05:00:00 CDT,5,AA
2025,3,29,7,UA1388,IAH,2025-03-29 05:00:00 CDT,5,UA
2025,3,29,7,AA417,PHL,2025-03-29 05:00:00 CDT,5,AA
2025,3,29,7,CX91,ATL,2025-03-29 05:05:00 CDT,5,CX
2025,3,29,7,DL401,ATL,2025-03-29 05:30:00 CDT,6,DL
2025,3,29,7,DL2183,DTW,2025-03-29 05:30:00 CDT,6,DL
2025,3,29,7,NK190,LAX,2025-03-29 05:30:00 CDT,6,NK
2025,3,29,7,NK811,MIA,2025-03-29 05:35:00 CDT,6,NK
2025,3,29,7,F91334,TPA,2025-03-29 05:40:00 CDT,6,F9
2025,3,29,7,AA1618,DCA,2025-03-29 05:42:00 CDT,6,AA
2025,3,29,7,5Y8836,LAX,2025-03-29 05:45:00 CDT,6,5Y
2025,3,29,7,UA773,DEN,2025-03-29 05:45:00 CDT,6,UA
2025,3,29,7,KE277,GDL,2025-03-29 05:55:00 CDT,6,KE
2025,3,29,7,AA1256,PHL,2025-03-29 06:00:00 CDT,6,AA
2025,3,29,7,F982,CUN,2025-03-29 06:00:00 CDT,6,F9
2025,3,29,7,F93283,PHX,2025-03-29 06:00:00 CDT,6,F9
2025,3,29,7,UA790,SFO,2025-03-29 06:00:00 CDT,6,UA
2025,3,29,7,AA1932,CLT,2025-03-29 06:00:00 CDT,6,AA
2025,3,29,7,AA3055,MIA,2025-03-29 06:00:00 CDT,6,AA
2025,3,29,7,AA2382,ORD,2025-03-29 06:04:00 CDT,6,AA
2025,3,29,7,F9130,PVR,2025-03-29 06:05:00 CDT,6,F9
2025,3,29,7,NK771,FLL,2025-03-29 06:10:00 CDT,6,NK
2025,3,29,7,F92147,DEN,2025-03-29 06:15:00 CDT,6,F9
2025,3,29,7,AA2005,LAX,2025-03-29 06:15:00 CDT,6,AA
2025,3,29,7,F93986,PHL,2025-03-29 06:28:00 CDT,6,F9
2025,3,29,7,AA1106,ORD,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA1623,DCA,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA2325,IAD,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA3462,HSV,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA3790,PNS,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,DL804,SEA,2025-03-29 07:00:00 CDT,7,DL
2025,3,29,7,DL1276,MSP,2025-03-29 07:00:00 CDT,7,DL
2025,3,29,7,NK196,MCO,2025-03-29 07:00:00 CDT,7,NK
2025,3,29,7,UA380,ORD,2025-03-29 07:00:00 CDT,7,UA
2025,3,29,7,AA474,PHX,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA1294,AUS,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA2006,MEX,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA2480,STL,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,AA3003,BOS,2025-03-29 07:00:00 CDT,7,AA
2025,3,29,7,UA2670,IAH,2025-03-29 07:00:00 CDT,7,UA
2025,3,29,7,AA3782,MEM,2025-03-29 07:01:00 CDT,7,AA
2025,3,29,7,AA2119,MCO,2025-03-29 07:01:00 CDT,7,AA
2025,3,29,7,AA4949,SGU,2025-03-29 10:09:00 CDT,10,AA
2025,3,29,7,AA6230,GJT,2025-03-29 10:09:00 CDT,10,AA
2025,3,29,7,AA6465,FLG,2025-03-29 10:09:00 CDT,10,AA
2025,3,29,7,AA1774,EUG,2025-03-29 10:09:00 CDT,10,AA
2025,3,29,7,AA1053,SJO,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA1305,PLS,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA1963,YUL,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA2269,OMA,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA6442,MAF,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA3360,ECP,2025-03-29 10:10:00 CDT,10,AA
2025,3,29,7,AA1461,CLT,2025-03-29 10:11:00 CDT,10,AA
2025,3,29,7,AA1966,GUC,2025-03-29 10:11:00 CDT,10,AA
2025,3,29,7,AA2461,SNA,2025-03-29 10:12:00 CDT,10,AA
2025,3,29,7,AA4966,LCH,2025-03-29 10:13:00 CDT,10,AA
2025,3,29,7,AA2911,AUS,2025-03-29 10:14:00 CDT,10,AA
2025,3,29,7,AA2468,OAX,2025-03-29 10:14:00 CDT,10,AA
2025,3,29,7,AA4011,CUU,2025-03-29 10:14:00 CDT,10,AA
2025,3,29,7,AA281,ICN,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA469,MIA,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA1376,BOI,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA1472,IAH,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA2927,TUS,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA3641,ZLO,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA6262,IDA,2025-03-29 10:15:00 CDT,10,AA
2025,3,29,7,AA5399,ICT,2025-03-29 10:16:00 CDT,10,AA
2025,3,29,7,AA303,XPL,2025-03-29 10:18:00 CDT,10,AA
2025,3,29,7,AA1131,AUA,2025-03-29 10:19:00 CDT,10,AA
2025,3,29,7,AA2826,MEM,2025-03-29 10:19:00 CDT,10,AA
2025,3,29,7,AA5596,TLH,2025-03-29 10:19:00 CDT,10,AA
2025,3,29,7,AA3153,DGO,2025-03-29 10:19:00 CDT,10,AA
2025,3,29,7,AA3834,MSO,2025-03-29 10:19:00 CDT,10,AA
2025,3,29,7,AA1005,NAS,2025-03-29 10:20:00 CDT,10,AA
2025,3,29,7,AA3437,CRP,2025-03-29 10:20:00 CDT,10,AA
2025,3,29,7,AA3642,LIT,2025-03-29 10:20:00 CDT,10,AA
2025,3,29,7,AA1013,GUA,2025-03-29 10:20:00 CDT,10,AA
2025,3,29,7,AA2314,BWI,2025-03-29 10:21:00 CDT,10,AA
2025,3,29,7,AA3102,BOS,2025-03-29 10:22:00 CDT,10,AA
2025,3,29,7,AA4196,ELP,2025-03-29 10:22:00 CDT,10,AA
2025,3,29,7,AA5066,MGM,2025-03-29 10:22:00 CDT,10,AA
2025,3,29,7,AA3649,RAP,2025-03-29 10:22:00 CDT,10,AA
2025,3,29,7,AA3714,TUL,2025-03-29 10:23:00 CDT,10,AA
2025,3,29,7,AA4226,LEX,2025-03-29 10:24:00 CDT,10,AA
2025,3,29,7,AA2359,DEN,2025-03-29 10:25:00 CDT,10,AA
2025,3,29,7,AA4132,DSM,2025-03-29 10:25:00 CDT,10,AA
2025,3,29,7,LF3552,TBN,2025-03-29 10:25:00 CDT,10,LF
2025,3,29,7,AA2874,CUN,2025-03-29 10:27:00 CDT,10,AA
2025,3,29,7,AA3934,OKC,2025-03-29 10:27:00 CDT,10,AA
2025,3,29,7,NK418,DTW,2025-03-29 10:27:00 CDT,10,NK
2025,3,29,7,AA1957,SAT,2025-03-29 10:28:00 CDT,10,AA
2025,3,29,7,AA1992,SEA,2025-03-29 10:28:00 CDT,10,AA
2025,3,29,7,AA2282,ORF,2025-03-29 10:28:00 CDT,10,AA
2025,3,29,7,AA2348,RIC,2025-03-29 10:29:00 CDT,10,AA
2025,3,29,7,AA3820,AMA,2025-03-29 10:29:00 CDT,10,AA
2025,3,29,7,AA1215,PVR,2025-03-29 10:30:00 CDT,11,AA
2025,3,29,7,AA1671,PHL,2025-03-29 10:30:00 CDT,11,AA
2025,3,29,7,AA2543,LAX,2025-03-29 10:30:00 CDT,11,AA
2025,3,29,7,AA2852,MBJ,2025-03-29 10:30:00 CDT,11,AA
2025,3,29,7,NK487,ORD,2025-03-29 10:31:00 CDT,11,NK
2025,3,29,7,AA4138,FSD,2025-03-29 10:32:00 CDT,11,AA
2025,3,29,7,AA1365,BNA,2025-03-29 10:33:00 CDT,11,AA
2025,3,29,7,AA3169,TPA,2025-03-29 10:35:00 CDT,11,AA
2025,3,29,7,AA3177,DTW,2025-03-29 10:35:00 CDT,11,AA
2025,3,29,7,AA1505,IND,2025-03-29 10:40:00 CDT,11,AA
2025,3,29,7,AA6282,SHV,2025-03-29 10:40:00 CDT,11,AA
2025,3,29,7,AA4984,ASE,2025-03-29 10:42:00 CDT,11,AA
2025,3,29,7,AA355,GCM,2025-03-29 10:50:00 CDT,11,AA
2025,3,29,7,B61214,BOS,2025-03-29 10:54:00 CDT,11,B6
2025,3,29,7,AA3410,ACA,2025-03-29 10:55:00 CDT,11,AA
2025,3,29,7,AA4149,MCI,2025-03-29 10:55:00 CDT,11,AA
2025,3,29,7,AA6253,SAF,2025-03-29 10:55:00 CDT,11,AA
2025,3,29,7,AA336,PHX,2025-03-29 10:55:00 CDT,11,AA
2025,3,29,7,AA3036,LAS,2025-03-29 11:00:00 CDT,11,AA
2025,3,29,7,AA3122,MCO,2025-03-29 11:00:00 CDT,11,AA
2025,3,29,7,AA4128,CID,2025-03-29 11:00:00 CDT,11,AA
2025,3,29,7,AA1440,SLP,2025-03-29 11:02:00 CDT,11,AA
2025,3,29,7,AA119,OGG,2025-03-29 11:05:00 CDT,11,AA
2025,3,29,7,AA1844,PBI,2025-03-29 11:06:00 CDT,11,AA
2025,3,29,7,AA3866,GRK,2025-03-29 11:10:00 CDT,11,AA
2025,3,29,7,AA4216,GRR,2025-03-29 11:10:00 CDT,11,AA
2025,3,29,7,AA5391,HSV,2025-03-29 11:11:00 CDT,11,AA
2025,3,29,7,AA2496,PDX,2025-03-29 11:13:00 CDT,11,AA
2025,3,29,7,AA5008,COS,2025-03-29 11:13:00 CDT,11,AA
2025,3,29,7,AA1754,EGE,2025-03-29 11:14:00 CDT,11,AA
2025,3,29,7,AA6495,ROW,2025-03-29 11:15:00 CDT,11,AA
2025,3,29,7,KG5411,CVN,2025-03-29 11:15:00 CDT,11,KG
2025,3,29,7,AA2851,HDN,2025-03-29 11:16:00 CDT,11,AA
2025,3,29,7,DL961,ATL,2025-03-29 11:20:00 CDT,11,DL
2025,3,29,7,AA2693,RDU,2025-03-29 11:21:00 CDT,11,AA
2025,3,29,7,AA2954,MSP,2025-03-29 11:21:00 CDT,11,AA
2025,3,29,7,AA2664,PIT,2025-03-29 11:24:00 CDT,11,AA
2025,3,29,7,AA3779,BRO,2025-03-29 11:24:00 CDT,11,AA
2025,3,29,7,AA873,RSW,2025-03-29 11:25:00 CDT,11,AA
2025,3,29,7,AA1231,ABQ,2025-03-29 11:28:00 CDT,11,AA
2025,3,29,7,AA6454,LFT,2025-03-29 11:28:00 CDT,11,AA
2025,3,29,7,AA3053,RTB,2025-03-29 11:30:00 CDT,12,AA
2025,3,29,7,AA4095,BIL,2025-03-29 11:30:00 CDT,12,AA
2025,3,29,7,AA123,HNL,2025-03-29 11:30:00 CDT,12,AA
2025,3,29,7,AA1794,EWR,2025-03-29 11:31:00 CDT,12,AA
2025,3,29,7,DL2746,DTW,2025-03-29 11:32:00 CDT,12,DL
2025,3,29,7,AA1547,CUN,2025-03-29 11:32:00 CDT,12,AA
2025,3,29,7,AA1739,ECP,2025-03-29 13:04:00 CDT,13,AA
2025,3,29,7,AA2328,PNS,2025-03-29 13:04:00 CDT,13,AA
2025,3,29,7,AA1100,BNA,2025-03-29 13:05:00 CDT,13,AA
2025,3,29,7,AA3645,PIA,2025-03-29 13:05:00 CDT,13,AA
2025,3,29,7,AA1883,JAC,2025-03-29 13:07:00 CDT,13,AA
2025,3,29,7,AA3131,DTW,2025-03-29 13:09:00 CDT,13,AA
2025,3,29,7,AA1676,LAX,2025-03-29 13:10:00 CDT,13,AA
2025,3,29,7,AA1924,HDN,2025-03-29 13:10:00 CDT,13,AA
2025,3,29,7,AA6340,OKC,2025-03-29 13:17:00 CDT,13,AA
2025,3,29,7,AA1939,SAN,2025-03-29 13:18:00 CDT,13,AA
2025,3,29,7,AA3999,GCK,2025-03-29 13:18:00 CDT,13,AA
2025,3,29,7,AA3265,BDL,2025-03-29 13:21:00 CDT,13,AA
2025,3,29,7,AA3767,AGU,2025-03-29 13:22:00 CDT,13,AA
2025,3,29,7,AA3506,EVV,2025-03-29 13:25:00 CDT,13,AA
2025,3,29,7,F92494,ATL,2025-03-29 13:28:00 CDT,13,F9
2025,3,29,7,AA1260,ORD,2025-03-29 13:30:00 CDT,14,AA
2025,3,29,7,AA2405,SEA,2025-03-29 13:30:00 CDT,14,AA
2025,3,29,7,F93211,LAX,2025-03-29 13:30:00 CDT,14,F9
2025,3,29,7,AA1889,MCO,2025-03-29 13:33:00 CDT,14,AA
2025,3,29,7,AA3855,STL,2025-03-29 13:33:00 CDT,14,AA
2025,3,29,7,AA3042,RSW,2025-03-29 13:35:00 CDT,14,AA
2025,3,29,7,AA3114,BJX,2025-03-29 13:35:00 CDT,14,AA
2025,3,29,7,AA6264,JAN,2025-03-29 13:39:00 CDT,14,AA
2025,3,29,7,AA1535,SLC,2025-03-29 13:40:00 CDT,14,AA
2025,3,29,7,AA2679,SRQ,2025-03-29 13:40:00 CDT,14,AA
2025,3,29,7,AS415,SEA,2025-03-29 13:40:00 CDT,14,AS
2025,3,29,7,AA1055,GSO,2025-03-29 13:44:00 CDT,14,AA
2025,3,29,7,DL414,ATL,2025-03-29 13:45:00 CDT,14,DL
2025,3,29,7,UA1380,DEN,2025-03-29 13:45:00 CDT,14,UA
2025,3,29,7,AA1698,CLT,2025-03-29 13:50:00 CDT,14,AA
2025,3,29,7,AA3632,FAR,2025-03-29 13:52:00 CDT,14,AA
2025,3,29,7,AV441,SAL,2025-03-29 13:55:00 CDT,14,AV
2025,3,29,7,AA3629,HOU,2025-03-29 13:57:00 CDT,14,AA
2025,3,29,7,AA4215,CVG,2025-03-29 13:57:00 CDT,14,AA
2025,3,29,7,AA1997,LAX,2025-03-29 14:00:00 CDT,14,AA
2025,3,29,7,AA3603,FWA,2025-03-29 14:05:00 CDT,14,AA
2025,3,29,7,F93971,PHX,2025-03-29 14:13:00 CDT,14,F9
2025,3,29,7,UA6160,IAH,2025-03-29 14:17:00 CDT,14,UA
2025,3,29,7,AA5660,LFT,2025-03-29 14:19:00 CDT,14,AA
2025,3,29,7,NK192,LAX,2025-03-29 14:21:00 CDT,14,NK
2025,3,29,7,AA1213,BWI,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA2550,TYS,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA3773,MHK,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA3986,HRL,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA6266,ICT,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA1015,PHX,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA1507,CUN,2025-03-29 14:25:00 CDT,14,AA
2025,3,29,7,AA3520,CHA,2025-03-29 14:28:00 CDT,14,AA
2025,3,29,7,AA869,MKE,2025-03-29 14:28:00 CDT,14,AA
2025,3,29,7,AA2288,ORF,2025-03-29 14:29:00 CDT,14,AA
2025,3,29,7,AA3856,TLH,2025-03-29 14:30:00 CDT,15,AA
2025,3,29,7,AA5425,LIT,2025-03-29 14:30:00 CDT,15,AA
2025,3,29,7,AA2349,RIC,2025-03-29 14:30:00 CDT,15,AA
2025,3,29,7,AA6432,ASE,2025-03-29 14:32:00 CDT,15,AA
2025,3,29,7,AA1384,FLL,2025-03-29 14:33:00 CDT,15,AA
2025,3,29,7,AA1938,LAS,2025-03-29 14:34:00 CDT,15,AA
2025,3,29,7,AA2165,EGE,2025-03-29 14:34:00 CDT,15,AA
2025,3,29,7,AA2396,SDF,2025-03-29 14:37:00 CDT,15,AA
2025,3,29,7,AA3786,SGF,2025-03-29 14:37:00 CDT,15,AA
2025,3,29,7,AA4037,LRD,2025-03-29 14:37:00 CDT,15,AA
2025,3,29,7,AA5540,TUL,2025-03-29 14:38:00 CDT,15,AA
2025,3,29,7,AA1167,MIA,2025-03-29 14:39:00 CDT,15,AA
2025,3,29,7,AA2659,SNA,2025-03-29 14:39:00 CDT,15,AA
2025,3,29,7,AA2886,AUS,2025-03-29 14:39:00 CDT,15,AA
2025,3,29,7,AA584,TUS,2025-03-29 14:40:00 CDT,15,AA
2025,3,29,7,AA4161,SAT,2025-03-29 14:40:00 CDT,15,AA
2025,3,29,7,DL2130,SLC,2025-03-29 14:40:00 CDT,15,DL
2025,3,29,7,AA4003,CUU,2025-03-29 14:41:00 CDT,15,AA
2025,3,29,7,AA1832,DEN,2025-03-29 14:42:00 CDT,15,AA
2025,3,29,7,AA3351,SRQ,2025-03-29 14:42:00 CDT,15,AA
2025,3,29,7,AA2361,SAN,2025-03-29 14:43:00 CDT,15,AA
2025,3,29,7,AA1710,DSM,2025-03-29 14:44:00 CDT,15,AA
2025,3,29,7,AA1868,PIT,2025-03-29 14:44:00 CDT,15,AA
2025,3,29,7,UA1458,ORD,2025-03-29 14:45:00 CDT,15,UA
2025,3,29,7,AA5105,BHM,2025-03-29 14:45:00 CDT,15,AA
2025,3,29,7,AA564,DTW,2025-03-29 14:46:00 CDT,15,AA
2025,3,29,7,AA3438,CRP,2025-03-29 14:46:00 CDT,15,AA
2025,3,29,7,AA2640,PBI,2025-03-29 14:47:00 CDT,15,AA
2025,3,29,7,AA2861,EWR,2025-03-29 14:47:00 CDT,15,AA
2025,3,29,7,AA2244,BNA,2025-03-29 14:48:00 CDT,15,AA
2025,3,29,7,AA3636,LBB,2025-03-29 14:48:00 CDT,15,AA
2025,3,29,7,AA1006,COS,2025-03-29 14:50:00 CDT,15,AA
2025,3,29,7,AA2092,LGA,2025-03-29 14:50:00 CDT,15,AA
2025,3,29,7,AA6446,MEM,2025-03-29 14:50:00 CDT,15,AA
2025,3,29,7,AA6272,MGM,2025-03-29 14:50:00 CDT,15,AA
2025,3,29,7,AA6299,DRO,2025-03-29 14:50:00 CDT,15,AA
2025,3,29,7,AA2477,MCI,2025-03-29 14:51:00 CDT,15,AA
2025,3,29,7,F93196,IAH,2025-03-29 14:53:00 CDT,15,F9
2025,3,29,7,AA3004,MCO,2025-03-29 14:55:00 CDT,15,AA
2025,3,29,7,AA2487,STL,2025-03-29 14:57:00 CDT,15,AA
2025,3,29,7,AA240,FCO,2025-03-29 15:00:00 CDT,15,AA
2025,3,29,7,AA1510,CHS,2025-03-29 15:00:00 CDT,15,AA
2025,3,29,7,AA1672,LAX,2025-03-29 15:00:00 CDT,15,AA
2025,3,29,7,AA1888,RDU,2025-03-29 15:01:00 CDT,15,AA
2025,3,29,7,AA1826,MSN,2025-03-29 15:01:00 CDT,15,AA
2025,3,29,7,AA1739,ECP,2025-03-29 13:04:00 CDT,13,AA
2025,3,29,7,AA2328,PNS,2025-03-29 13:04:00 CDT,13,AA
2025,3,29,7,AA1100,BNA,2025-03-29 13:05:00 CDT,13,AA
2025,3,29,7,AA3645,PIA,2025-03-29 13:05:00 CDT,13,AA
2025,3,29,7,AA1883,JAC,2025-03-29 13:07:00 CDT,13,AA
2025,3,29,7,AA3131,DTW,2025-03-29 13:09:00 CDT,13,AA
2025,3,29,7,AA1676,LAX,2025-03-29 13:10:00 CDT,13,AA
2025,3,29,7,AA1924,HDN,2025-03-29 13:10:00 CDT,13,AA
2025,3,29,7,AA6340,OKC,2025-03-29 13:17:00 CDT,13,AA
2025,3,29,7,AA1939,SAN,2025-03-29 13:18:00 CDT,13,AA
2025,3,29,7,AA3999,GCK,2025-03-29 13:18:00 CDT,13,AA
2025,3,29,7,AA3265,BDL,2025-03-29 13:21:00 CDT,13,AA
2025,3,29,7,AA3767,AGU,2025-03-29 13:22:00 CDT,13,AA
2025,3,29,7,AA3506,EVV,2025-03-29 13:25:00 CDT,13,AA
2025,3,29,7,F92494,ATL,2025-03-29 13:28:00 CDT,13,F9
2025,3,29,7,AA1260,ORD,2025-03-29 13:30:00 CDT,14,AA
2025,3,29,7,AA2405,SEA,2025-03-29 13:30:00 CDT,14,AA
2025,3,29,7,F93211,LAX,2025-03-29 13:30:00 CDT,14,F9
2025,3,29,7,AA1889,MCO,2025-03-29 13:33:00 CDT,14,AA
2025,3,29,7,AA3855,STL,2025-03-29 13:33:00 CDT,14,AA
2025,3,29,7,AA3042,RSW,2025-03-29 13:35:00 CDT,14,AA
2025,3,29,7,AA3114,BJX,2025-03-29 13:35:00 CDT,14,AA
2025,3,29,7,AA6264,JAN,2025-03-29 13:39:00 CDT,14,AA
2025,3,29,7,AA1535,SLC,2025-03-29 13:40:00 CDT,14,AA
2025,3,29,7,AA2679,SRQ,2025-03-29 13:40:00 CDT,14,AA
2025,3,29,7,AS415,SEA,2025-03-29 13:40:00 CDT,14,AS
2025,3,29,7,AA1055,GSO,2025-03-29 13:44:00 CDT,14,AA
2025,3,29,7,DL414,ATL,2025-03-29 13:45:00 CDT,14,DL
2025,3,29,7,UA1380,DEN,2025-03-29 13:45:00 CDT,14,UA
2025,3,29,7,AA1698,CLT,2025-03-29 13:50:00 CDT,14,AA
2025,3,29,7,AA3632,FAR,2025-03-29 13:52:00 CDT,14,AA
2025,3,29,7,AV441,SAL,2025-03-29 13:55:00 CDT,14,AV
2025,3,29,7,AA3629,HOU,2025-03-29 13:57:00 CDT,14,AA
2025,3,29,7,AA4215,CVG,2025-03-29 13:57:00 CDT,14,AA
2025,3,29,7,AA1997,LAX,2025-03-29 14:00:00 CDT,14,AA
2025,3,29,7,AA3603,FWA,2025-03-29 14:05:00 CDT,14,AA
